country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Kuwait,KWT,4/19/2021,0,0,0,0,13792,0,0,0,3230,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/20/2021,0,0,0,0,14826,0,0,0,3472,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/21/2021,0,0,0,0,15861,0,0,0,3714,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/22/2021,0,0,0,0,16896,0,0,0,3956,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/23/2021,0,0,0,0,17931,0,0,0,4199,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/24/2021,0,0,0,0,18965,0,0,0,4441,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/25/2021,1000000,0,0,0,20000,23.42,0,0,4683,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/26/2021,0,0,0,0,22968,0,0,0,5378,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/27/2021,0,0,0,0,25937,0,0,0,6073,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/28/2021,0,0,0,0,28905,0,0,0,6768,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/29/2021,0,0,0,0,31873,0,0,0,7463,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,4/30/2021,0,0,0,0,34841,0,0,0,8158,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/1/2021,0,0,0,0,37810,0,0,0,8854,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/2/2021,0,0,0,0,40778,0,0,0,9549,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/3/2021,0,0,0,0,40778,0,0,0,9549,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/4/2021,1367000,0,0,0,40778,32.01,0,0,9549,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/5/2021,0,0,0,0,40167,0,0,0,9406,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/6/2021,1440000,0,0,0,39556,33.72,0,0,9262,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/7/2021,0,0,0,0,39159,0,0,0,9170,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/8/2021,0,0,0,0,38762,0,0,0,9077,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/9/2021,0,0,0,0,38365,0,0,0,8984,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/10/2021,0,0,0,0,37968,0,0,0,8891,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/11/2021,0,0,0,0,37571,0,0,0,8798,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/12/2021,0,0,0,0,37786,0,0,0,8848,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/13/2021,0,0,0,0,38000,0,0,0,8898,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/14/2021,0,0,0,0,38000,0,0,0,8898,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/15/2021,0,0,0,0,38000,0,0,0,8898,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/16/2021,1820000,0,0,0,38000,42.62,0,0,8898,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/17/2021,0,0,0,0,37796,0,0,0,8850,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/18/2021,0,0,0,0,37592,0,0,0,8803,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/19/2021,0,0,0,0,37388,0,0,0,8755,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/20/2021,0,0,0,0,37184,0,0,0,8707,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/21/2021,0,0,0,0,36980,0,0,0,8659,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/22/2021,0,0,0,0,36776,0,0,0,8612,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/23/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/24/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/25/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/26/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/27/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/28/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/29/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/30/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,5/31/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/1/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/2/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/3/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/4/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/5/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/6/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/7/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/8/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/9/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/10/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/11/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/12/2021,0,2750000,0,0,36571,0,64.39,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/13/2021,0,2875000,0,0,36571,0,67.32,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/14/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/15/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/16/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/17/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/18/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/19/2021,0,0,0,0,36571,0,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kuwait,KWT,6/20/2021,3100000,0,0,0,36571,72.59,0,0,8564,Pfizer/BioNTech,Ministry of Health,https://www.arabtimesonline.com/news/72-4-population-vaccinated-in-kuwait/
Kyrgyzstan,KGZ,3/28/2021,0,0,0,0,0,0,0,0,0,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,3/29/2021,0,0,0,0,72,0,0,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,3/30/2021,0,0,0,0,72,0,0,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,3/31/2021,0,0,0,0,72,0,0,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/1/2021,0,0,0,0,72,0,0,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/2/2021,0,0,0,0,72,0,0,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/3/2021,0,0,0,0,72,0,0,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/4/2021,0,0,0,0,72,0,0,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/5/2021,0,0,0,0,72,0,0,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/6/2021,644,644,0,0,72,0.01,0.01,0,11,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/7/2021,849,849,0,205,91,0.01,0.01,0,14,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/8/2021,0,0,0,0,116,0,0,0,18,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/9/2021,0,0,0,0,142,0,0,0,22,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/10/2021,0,0,0,0,167,0,0,0,26,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/11/2021,0,0,0,0,193,0,0,0,30,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/12/2021,2100,2100,0,0,218,0.03,0.03,0,33,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/13/2021,0,0,0,0,438,0,0,0,67,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/14/2021,0,0,0,0,639,0,0,0,98,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/15/2021,0,0,0,0,833,0,0,0,128,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/16/2021,0,0,0,0,1027,0,0,0,157,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/17/2021,0,0,0,0,1221,0,0,0,187,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/18/2021,0,0,0,0,1416,0,0,0,217,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/19/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/20/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/21/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/22/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/23/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/24/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/25/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/26/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/27/2021,0,0,0,0,1610,0,0,0,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/28/2021,27858,27000,858,0,1610,0.43,0.41,0.01,247,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/29/2021,0,0,0,0,1548,0,0,0,237,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,4/30/2021,0,0,0,0,1485,0,0,0,228,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/1/2021,0,0,0,0,1423,0,0,0,218,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/2/2021,0,0,0,0,1361,0,0,0,209,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/3/2021,0,0,0,0,1299,0,0,0,199,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/4/2021,0,0,0,0,1237,0,0,0,190,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/5/2021,0,0,0,0,1175,0,0,0,180,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/6/2021,0,0,0,0,1175,0,0,0,180,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/7/2021,0,0,0,0,1175,0,0,0,180,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/8/2021,0,0,0,0,1175,0,0,0,180,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/9/2021,0,0,0,0,1175,0,0,0,180,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/10/2021,0,0,0,0,1175,0,0,0,180,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/11/2021,43127,37117,6010,0,1175,0.66,0.57,0.09,180,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/12/2021,0,0,0,0,1231,0,0,0,189,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/13/2021,0,0,0,0,1287,0,0,0,197,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/14/2021,0,0,0,0,1343,0,0,0,206,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/15/2021,0,0,0,0,1399,0,0,0,214,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/16/2021,0,0,0,0,1455,0,0,0,223,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/17/2021,0,0,0,0,1512,0,0,0,232,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/18/2021,54101,0,0,0,1568,0.83,0,0,240,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/19/2021,0,0,0,0,1873,0,0,0,287,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/20/2021,0,0,0,0,2178,0,0,0,334,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/21/2021,0,0,0,0,2483,0,0,0,381,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/22/2021,0,0,0,0,2788,0,0,0,427,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/23/2021,0,0,0,0,3093,0,0,0,474,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/24/2021,0,0,0,0,3398,0,0,0,521,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/25/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/26/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/27/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/28/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/29/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/30/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,5/31/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,6/1/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,6/2/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,6/3/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
Kyrgyzstan,KGZ,6/4/2021,0,0,0,0,3704,0,0,0,568,"Sinopharm/Beijing, Sputnik V",Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/"
